93123,0.0,0.0
93145,0.0,0.0
93167,0.0,0.0
93189,0.0,0.0
93211,0.0,0.0
93233,0.0,0.0
93255,0.0,0.0
93277,0.0,0.0
93299,0.0,0.0
93321,0.0,0.0
93343,0.0,0.0
93365,0.0,0.0
93387,0.0,0.0
93409,0.0,0.0
93431,0.0,0.0
93453,0.0,0.0
93475,0.0,0.0
93497,0.0,0.0
93519,0.0,0.0
93541,0.0,0.0
93563,0.0,0.0
93585,0.0,0.0
93607,0.0,0.0
93629,0.0,0.0
93651,0.0,0.0
93673,100.0,33.0
93695,100.0,84.0
93717,100.0,100.0
93739,100.0,97.0
93761,100.0,90.0
93783,100.0,88.0
93805,100.0,84.0
93827,100.0,83.0
93849,100.0,81.0
93871,100.0,79.0
93893,100.0,79.0
93915,100.0,78.0
93937,100.0,79.0
93959,100.0,78.0
93981,100.0,77.0
94003,100.0,78.0
94025,100.0,77.0
94047,100.0,78.0
94069,100.0,78.0
94091,100.0,78.0
94113,100.0,78.0
94135,100.0,78.0
94157,100.0,77.0
94179,100.0,78.0
94201,100.0,78.0
94223,100.0,78.0
94245,100.0,78.0
94267,100.0,78.0
94289,100.0,78.0
94311,100.0,78.0
94333,100.0,78.0
94355,100.0,78.0
94377,100.0,77.0
94399,100.0,78.0
94421,100.0,78.0
94443,100.0,78.0
94465,100.0,78.0
94487,100.0,78.0
94509,100.0,78.0
94531,100.0,78.0
94553,100.0,78.0
94575,100.0,78.0
94597,100.0,77.0
94619,100.0,78.0
94641,100.0,78.0
94663,100.0,78.0
94685,100.0,78.0
94707,100.0,77.0
94729,100.0,78.0
94751,100.0,78.0
94773,100.0,78.0
94795,100.0,78.0
94817,100.0,78.0
94839,100.0,78.0
94861,100.0,77.0
94883,100.0,78.0
94905,100.0,78.0
94927,100.0,78.0
94949,100.0,78.0
94971,100.0,78.0
94993,100.0,78.0
95015,100.0,78.0
95037,100.0,78.0
95059,100.0,78.0
95081,100.0,78.0
95103,100.0,78.0
95125,100.0,78.0
95147,100.0,78.0
95169,100.0,78.0
95191,100.0,78.0
95213,100.0,77.0
95235,100.0,78.0
95257,100.0,78.0
95279,100.0,78.0
95301,100.0,78.0
95323,100.0,78.0
95345,100.0,77.0
95367,100.0,79.0
95389,100.0,77.0
95411,100.0,78.0
95433,100.0,78.0
95455,100.0,78.0
95477,100.0,78.0
95499,100.0,78.0
95521,100.0,78.0
95543,100.0,78.0
95565,100.0,78.0
95587,100.0,77.0
95609,100.0,78.0
95631,100.0,79.0
95653,100.0,78.0
95675,100.0,78.0
95697,100.0,78.0
95719,100.0,78.0
95741,100.0,78.0
95763,100.0,78.0
95785,100.0,78.0
95807,100.0,78.0
95829,100.0,77.0
95851,100.0,79.0
95873,100.0,78.0
95895,100.0,78.0
95917,100.0,78.0
95939,100.0,77.0
95961,100.0,78.0
95983,100.0,78.0
96005,100.0,78.0
96027,100.0,78.0
96049,100.0,78.0
96071,100.0,78.0
96093,100.0,78.0
96115,100.0,78.0
96137,100.0,78.0
96159,100.0,78.0
96181,100.0,78.0
96203,100.0,78.0
96225,100.0,78.0
96247,100.0,78.0
96269,100.0,78.0
96291,100.0,78.0
96313,100.0,78.0
96335,100.0,79.0
96357,100.0,77.0
96379,100.0,78.0
96401,100.0,78.0
96423,100.0,78.0
96445,100.0,78.0
96467,100.0,78.0
96489,100.0,78.0
96511,100.0,78.0
96533,100.0,78.0
96555,100.0,78.0
96577,100.0,78.0
96599,100.0,78.0
96621,100.0,77.0
96643,100.0,78.0
96665,100.0,78.0
96687,100.0,78.0
96709,100.0,79.0
96731,100.0,78.0
96753,100.0,78.0
96775,100.0,78.0
96797,100.0,78.0
96819,100.0,78.0
96841,100.0,78.0
96863,100.0,77.0
96885,100.0,77.0
96907,100.0,78.0
96929,100.0,77.0
96951,100.0,78.0
96973,100.0,78.0
96995,100.0,78.0
97017,100.0,78.0
97039,100.0,78.0
97061,100.0,78.0
97083,100.0,78.0
97105,100.0,78.0
97127,100.0,78.0
97149,100.0,78.0
97171,100.0,78.0
97193,100.0,79.0
97215,100.0,77.0
97237,100.0,78.0
97259,100.0,79.0
97281,100.0,77.0
97303,100.0,78.0
97325,100.0,78.0
97347,100.0,78.0
97369,100.0,78.0
97391,100.0,78.0
97413,100.0,78.0
97435,100.0,78.0
97457,100.0,78.0
97479,100.0,78.0
97501,100.0,78.0
97523,100.0,79.0
97545,100.0,77.0
97567,100.0,78.0
97589,100.0,78.0
97611,100.0,78.0
97633,100.0,78.0
97655,100.0,78.0
97677,100.0,78.0
97699,100.0,78.0
97721,100.0,78.0
97743,100.0,78.0
97765,100.0,77.0
97787,100.0,78.0
97809,100.0,79.0
97831,100.0,77.0
97853,100.0,78.0
97875,100.0,78.0
97897,100.0,78.0
97919,100.0,78.0
97941,100.0,78.0
97963,100.0,78.0
97985,100.0,78.0
98007,100.0,78.0
98029,100.0,78.0
98051,100.0,78.0
98073,100.0,78.0
98095,100.0,78.0
98117,100.0,78.0
98139,100.0,79.0
98161,100.0,77.0
98183,100.0,78.0
98205,100.0,78.0
98227,100.0,78.0
98249,100.0,78.0
98271,100.0,78.0
98293,100.0,78.0
98315,100.0,78.0
98337,100.0,78.0
98359,100.0,78.0
98381,100.0,77.0
98403,100.0,78.0
98425,100.0,78.0
98447,100.0,77.0
98469,100.0,78.0
98491,100.0,78.0
98513,100.0,78.0
98535,100.0,78.0
98557,100.0,78.0
98579,100.0,78.0
98601,100.0,78.0
98623,100.0,78.0
98645,100.0,79.0
98667,100.0,78.0
98689,100.0,78.0
98711,100.0,78.0
98733,100.0,78.0
98755,100.0,78.0
98777,100.0,78.0
98799,100.0,78.0
98821,100.0,78.0
98843,100.0,78.0
98865,100.0,78.0
98887,100.0,78.0
98909,100.0,78.0
98931,100.0,79.0
98953,100.0,78.0
98975,100.0,78.0
98997,100.0,78.0
99019,100.0,78.0
99041,100.0,78.0
99063,100.0,78.0
99085,100.0,78.0
99107,100.0,78.0
99129,100.0,78.0
99151,100.0,77.0
99173,100.0,78.0
99195,100.0,79.0
99217,100.0,77.0
99239,100.0,78.0
99261,100.0,78.0
99283,100.0,78.0
99305,100.0,78.0
99327,100.0,78.0
99349,100.0,78.0
99371,100.0,78.0
